task_id,dataset_name,regime,tipo,model,split,auc_ovo,acc,g_mean,ce,time_seconds,error
363704,students_dropout_and_academic_success,medio,multiclasse,catboost,train,0.9363821251520028,0.838501291989664,0.7480605161768229,0.4327549871629756,25.59,
363704,students_dropout_and_academic_success,medio,multiclasse,xgboost,test,0.8750537749407307,0.7560240963855421,0.6279632303654501,0.5635375224412383,4.9,
363704,students_dropout_and_academic_success,medio,multiclasse,xgboost,train,0.9413770690195444,0.8456072351421189,0.7654974523520501,0.4199725268905674,4.9,
363704,students_dropout_and_academic_success,medio,multiclasse,autogluon_default,test,0.8823516796378073,0.7748493975903614,0.6409731249736798,0.5460641702723195,59.41,
363704,students_dropout_and_academic_success,medio,multiclasse,autogluon_default,train,0.9961317299467852,0.9515503875968992,0.9233219939357225,0.2307487366515679,59.41,
363704,students_dropout_and_academic_success,medio,multiclasse,autogluon_extreme,test,0.8832140328376239,0.7718373493975904,0.6365950905681984,0.54295446884272,973.49,
363704,students_dropout_and_academic_success,medio,multiclasse,autogluon_extreme,train,0.9835164050855776,0.9069767441860463,0.855331345265382,0.2913130212821734,973.49,
363623,churn,medio,binario,lightgbm,test,0.9221038907769836,0.956,0.852069969738065,0.3059827339230539,2.02,
363623,churn,medio,binario,lightgbm,train,1.0,1.0,1.0,4.901959472195698e-05,2.02,
363623,churn,medio,binario,catboost,test,0.9185698171803586,0.9613333333333334,0.8714382733416619,0.1534426909798955,14.45,
363623,churn,medio,binario,catboost,train,0.9977599623523086,0.9874285714285714,0.9545214042184236,0.0564446526069833,14.45,
363623,churn,medio,binario,xgboost,test,0.9089124575178718,0.9513333333333334,0.8375586267831984,0.1946207630903636,1.76,
363623,churn,medio,binario,xgboost,train,1.0,1.0,1.0,0.0113692948239411,1.76,
363623,churn,medio,binario,autogluon_default,test,0.917610307043244,0.9553333333333334,0.8517368045367699,0.1678226350122638,21.65,
363623,churn,medio,binario,autogluon_default,train,0.998224507974924,0.9817142857142858,0.9331168580124736,0.0744089751747188,21.65,
363623,churn,medio,binario,autogluon_extreme,test,0.9178245488105004,0.9593333333333334,0.860948644042387,0.1684473275589342,398.35,
363623,churn,medio,binario,autogluon_extreme,train,0.9931158506865662,0.9797142857142858,0.9255083233367792,0.0929154913925039,398.35,
363694,polish_companies_bankruptcy,medio,binario,lightgbm,test,0.9490909090909092,0.9616469261139312,0.7457987776227725,0.2353357684582702,3.47,
363694,polish_companies_bankruptcy,medio,binario,lightgbm,train,1.0,1.0,1.0,1.5092738307780756e-05,3.47,
363694,polish_companies_bankruptcy,medio,binario,catboost,test,0.9531756590293176,0.9622109419063734,0.7195848903275973,0.1077312919388206,53.22,
363694,polish_companies_bankruptcy,medio,binario,catboost,train,0.9995719263315082,0.99299008943679,0.9481322185395624,0.0356493913542493,53.22,
363694,polish_companies_bankruptcy,medio,binario,xgboost,test,0.9531658043853164,0.9605188945290468,0.7189272345402459,0.1130208790709709,5.4,
363694,polish_companies_bankruptcy,medio,binario,xgboost,train,1.0,0.9995165578921924,0.9965095879543846,0.0214883935632477,5.4,
363694,polish_companies_bankruptcy,medio,binario,autogluon_default,test,0.9562749445676276,0.9661590524534688,0.7579162575518773,0.1025193604525066,47.54,
363694,polish_companies_bankruptcy,medio,binario,autogluon_default,train,0.9995058599936648,0.9867053420352913,0.8990897448742139,0.0416236969128714,47.54,
363694,polish_companies_bankruptcy,medio,binario,autogluon_extreme,test,0.967149544222715,0.9678510998307952,0.7836717515270115,0.0915356555519658,1104.34,
363694,polish_companies_bankruptcy,medio,binario,autogluon_extreme,train,0.9994569890040276,0.9871887841430989,0.9029568153865176,0.0446776964030634,1104.34,
363706,taiwanese_bankruptcy_prediction,medio,binario,lightgbm,test,0.9524946434037344,0.9736070381231672,0.5214411054436359,0.096069537197018,3.59,
363706,taiwanese_bankruptcy_prediction,medio,binario,lightgbm,train,1.0,1.0,1.0,0.0035071424965726,3.59,
363706,taiwanese_bankruptcy_prediction,medio,binario,catboost,test,0.953527701254974,0.9721407624633432,0.4260782788696438,0.105295562522978,79.98,
363706,taiwanese_bankruptcy_prediction,medio,binario,catboost,train,1.0,1.0,1.0,0.0008203975854211,79.98,
363706,taiwanese_bankruptcy_prediction,medio,binario,xgboost,test,0.9517753290480564,0.9736070381231672,0.5214411054436359,0.0837860449687889,5.37,
363706,taiwanese_bankruptcy_prediction,medio,binario,xgboost,train,1.0,0.9995809763251624,0.993485272670404,0.0116033576161704,5.37,
363706,taiwanese_bankruptcy_prediction,medio,binario,autogluon_default,test,0.9519972451790636,0.9731182795698924,0.460217140429679,0.0783248472590375,34.5,
363706,taiwanese_bankruptcy_prediction,medio,binario,autogluon_default,train,1.0,0.9945526922271108,0.9116846116771036,0.0287565400395121,34.5,
363706,taiwanese_bankruptcy_prediction,medio,binario,autogluon_extreme,test,0.9550275482093664,0.9716520039100685,0.3890528317691062,0.0786894950858222,778.78,
363706,taiwanese_bankruptcy_prediction,medio,binario,autogluon_extreme,train,0.9990201398514886,0.9817724701445631,0.659594523222362,0.0402342992810427,778.78,
363676,heloc,grande,binario,lightgbm,test,0.7950213675213675,0.7249840662842575,0.7224984913507225,0.5487391833574415,2.78,
363676,heloc,grande,binario,lightgbm,train,0.8342618237559353,0.7485316213632017,0.74389734368088,0.5076504387939093,2.78,
363676,heloc,grande,binario,catboost,test,0.7984367114367116,0.7253027405991077,0.722480464772593,0.5450221654538429,14.24,
363676,heloc,grande,binario,catboost,train,0.867201368377762,0.7731184264444748,0.7695603470991862,0.4677629631434462,14.24,
363676,heloc,grande,binario,xgboost,test,0.7957004477004478,0.7249840662842575,0.7223773666367599,0.5473807905953058,2.5,
363676,heloc,grande,binario,xgboost,train,0.8482616742064532,0.7612348039885262,0.7569106600756458,0.4874128771913525,2.5,
363676,heloc,grande,binario,autogluon_default,test,0.7957794057794058,0.7256214149139579,0.7225114476759465,0.5478612505752452,24.07,
363676,heloc,grande,binario,autogluon_default,train,0.9551073765282088,0.8580794973364294,0.8551604297884483,0.3618299520698797,24.07,
363676,heloc,grande,binario,autogluon_extreme,test,0.798200244200244,0.722753346080306,0.7205207721850795,0.5455934640426443,552.42,
363676,heloc,grande,binario,autogluon_extreme,train,0.8800945526601114,0.7809042480535446,0.777411114710651,0.4555415434544135,552.42,
363712,jm1,grande,binario,lightgbm,test,0.7382872946762397,0.8113900796080833,0.3514350965223233,0.432289392198827,2.35,
363712,jm1,grande,binario,lightgbm,train,0.8202860429710314,0.8380364877280483,0.4489326927182843,0.382628686441497,2.35,
363712,jm1,grande,binario,catboost,test,0.7390616139480792,0.8175137783221066,0.3591458364799252,0.4315805456141413,20.5,
363712,jm1,grande,binario,catboost,train,0.8002752897249089,0.8427615172594829,0.4683666565051163,0.3918677824675751,20.5,
363712,jm1,grande,binario,xgboost,test,0.742119243966437,0.8187385180649112,0.3757651287248852,0.4292969710430978,2.76,
363712,jm1,grande,binario,xgboost,train,0.8944286813583535,0.8529990812442578,0.5195845287445917,0.3415522659638293,2.76,
363712,jm1,grande,binario,autogluon_default,test,0.7624275539920995,0.8169014084507042,0.3889673741560814,0.4177887472852714,39.56,
363712,jm1,grande,binario,autogluon_default,train,0.9872761166429116,0.9175744848405304,0.7587506319553822,0.2333715898144462,39.56,
363712,jm1,grande,binario,autogluon_extreme,test,0.761779384485261,0.8196570728720147,0.3838605640761309,0.418432846308101,1025.08,
363712,jm1,grande,binario,autogluon_extreme,train,0.975505893860824,0.8862055387846174,0.6502109266824283,0.2666866889055211,1025.08,
363632,E-CommereShippingData,grande,binario,lightgbm,test,0.738815654668397,0.6772727272727272,0.6886344362397635,0.5021296999205065,2.54,
363632,E-CommereShippingData,grande,binario,lightgbm,train,0.7963919542187983,0.7016495648785557,0.7133802874865534,0.4907842542204422,2.54,
363632,E-CommereShippingData,grande,binario,catboost,test,0.747490688695059,0.6809090909090909,0.6928581255723235,0.5034584035231171,11.79,
363632,E-CommereShippingData,grande,binario,catboost,train,0.7910619957278169,0.7041174178464735,0.7164235939013518,0.4980235039636709,11.79,
363632,E-CommereShippingData,grande,binario,xgboost,test,0.7399662843190413,0.6790909090909091,0.6904489368487198,0.5017597596114965,1.72,
363632,E-CommereShippingData,grande,binario,xgboost,train,0.7968504742936421,0.7019093388751786,0.7135892797353636,0.491422788559457,1.72,
363632,E-CommereShippingData,grande,binario,autogluon_default,test,0.7420798103130453,0.6778787878787879,0.6896548849191464,0.5102841094327627,26.77,
363632,E-CommereShippingData,grande,binario,autogluon_default,train,0.8914875665732171,0.7416547603584881,0.7554348255415454,0.4778021846744934,26.77,
363632,E-CommereShippingData,grande,binario,autogluon_extreme,test,0.7469515277942596,0.6833333333333333,0.6956293207070877,0.5063508726433106,672.65,
363632,E-CommereShippingData,grande,binario,autogluon_extreme,train,0.8820173971931464,0.7303545915053903,0.7436434398390039,0.484878345815228,672.65,
363691,online_shoppers_intention,grande,binario,lightgbm,test,0.9330316709194226,0.9042984590429846,0.770349518890081,0.2249395593740784,3.34,
363691,online_shoppers_intention,grande,binario,lightgbm,train,0.9489342425498558,0.91889699918897,0.7919157729556104,0.20191449434129,3.34,
363691,online_shoppers_intention,grande,binario,catboost,test,0.9304020252213407,0.901595025682617,0.7652282818493786,0.2282775354298569,16.31,
363691,online_shoppers_intention,grande,binario,catboost,train,0.9588467000201104,0.9310624493106244,0.824220771939286,0.1797456928762786,16.31,
363691,online_shoppers_intention,grande,binario,xgboost,test,0.9335046549229472,0.902676399026764,0.7686202881663486,0.225362990387984,2.59,
363691,online_shoppers_intention,grande,binario,xgboost,train,0.9449769754527956,0.9176225234619396,0.7880778784216135,0.2075266434380929,2.59,
363691,online_shoppers_intention,grande,binario,autogluon_default,test,0.9357954964766606,0.901595025682617,0.7613652990071529,0.2217572881180151,36.81,
363691,online_shoppers_intention,grande,binario,autogluon_default,train,0.971681089500232,0.937666550805237,0.8340420594134517,0.1656006553681776,36.81,
363691,online_shoppers_intention,grande,binario,autogluon_extreme,test,0.9362774258041288,0.90132468234658,0.7698841712707102,0.2199111350217049,766.05,
363691,online_shoppers_intention,grande,binario,autogluon_extreme,train,0.958392262767132,0.9255011006835824,0.8050949891664055,0.1871779726413288,766.05,
363681,in_vehicle_coupon_recommendation,grande,binario,lightgbm,test,0.8425040569147075,0.7706253284287966,0.7529604462998912,0.4967463141988069,3.56,
363681,in_vehicle_coupon_recommendation,grande,binario,lightgbm,train,0.9417005856253748,0.8578508673124577,0.8442666087227335,0.387431719480611,3.56,
363681,in_vehicle_coupon_recommendation,grande,binario,catboost,test,0.8373191975145541,0.7669469259064635,0.7493995468327957,0.4936662020926399,14.45,
363681,in_vehicle_coupon_recommendation,grande,binario,catboost,train,0.991591051425398,0.9442441991439512,0.938315780817758,0.2518445648862091,14.45,
363681,in_vehicle_coupon_recommendation,grande,binario,xgboost,test,0.8462531329061297,0.77955859169732,0.7645294271221912,0.4842396096353349,2.9,
363681,in_vehicle_coupon_recommendation,grande,binario,xgboost,train,0.9881857860569015,0.9357963505293984,0.9292162078822586,0.2791718720616039,2.9,
363681,in_vehicle_coupon_recommendation,grande,binario,autogluon_default,test,0.8547990339379522,0.7782448765107725,0.7625771677091352,0.4844432983884999,144.39,
363681,in_vehicle_coupon_recommendation,grande,binario,autogluon_default,train,0.9977544157226949,0.9692498310430278,0.965862112916968,0.251777998612306,144.39,
363681,in_vehicle_coupon_recommendation,grande,binario,autogluon_extreme,test,0.8588749423505879,0.7813977929584865,0.7662463121870182,0.4720829470409787,1853.01,
363681,in_vehicle_coupon_recommendation,grande,binario,autogluon_extreme,train,0.9992351974964438,0.9814147330479838,0.9796794252251092,0.2251539605096902,1853.01,
363679,HR_Analytics_Job_Change_of_Data_Scientists,grande,binario,lightgbm,test,0.795065736541172,0.7927974947807933,0.6989013185449655,0.4416702075447664,3.17,
363679,HR_Analytics_Job_Change_of_Data_Scientists,grande,binario,lightgbm,train,0.8405775173329708,0.8140939597315436,0.7291526779163602,0.408729344133845,3.17,
363679,HR_Analytics_Job_Change_of_Data_Scientists,grande,binario,catboost,test,0.7959395283658895,0.791231732776618,0.6936044764493653,0.442785914009723,16.15,
363679,HR_Analytics_Job_Change_of_Data_Scientists,grande,binario,catboost,train,0.8723607206789259,0.8325130499627144,0.7496350346961497,0.3843994203324105,16.15,
363679,HR_Analytics_Job_Change_of_Data_Scientists,grande,binario,xgboost,test,0.795883491188902,0.791579679888657,0.6934432249384306,0.4412093820417945,2.83,
363679,HR_Analytics_Job_Change_of_Data_Scientists,grande,binario,xgboost,train,0.8374238845390756,0.8141685309470544,0.7265107278478575,0.411028369031885,2.83,
363679,HR_Analytics_Job_Change_of_Data_Scientists,grande,binario,autogluon_default,test,0.7969672000575735,0.7917536534446764,0.6993621088582503,0.4396115546510845,51.31,
363679,HR_Analytics_Job_Change_of_Data_Scientists,grande,binario,autogluon_default,train,0.8533260326343739,0.8211782252050709,0.7441544258638004,0.403206264310374,51.31,
363679,HR_Analytics_Job_Change_of_Data_Scientists,grande,binario,autogluon_extreme,test,0.7965042666690386,0.7940153096729298,0.7193441633676995,0.4392113309323979,1081.68,
363679,HR_Analytics_Job_Change_of_Data_Scientists,grande,binario,autogluon_extreme,train,0.8494558075790689,0.8117822520507084,0.7463329416967701,0.4070576754359175,1081.68,
363627,credit_card_clients_default,grande,binario,lightgbm,test,0.7852446510080067,0.8235555555555556,0.5958831509404434,0.4247653769592985,3.81,
363627,credit_card_clients_default,grande,binario,lightgbm,train,0.81546871601203,0.8292380952380952,0.6067426125366077,0.4054921127963999,3.81,
363627,credit_card_clients_default,grande,binario,catboost,test,0.7874029580537157,0.8217777777777778,0.594099048067091,0.4242969619794485,35.9,
363627,credit_card_clients_default,grande,binario,catboost,train,0.8262524997869197,0.8350952380952381,0.6207131452610515,0.395023483217524,35.9,
363627,credit_card_clients_default,grande,binario,xgboost,test,0.7873285756800165,0.8234444444444444,0.5944106444855185,0.4240830845047573,5.75,
363627,credit_card_clients_default,grande,binario,xgboost,train,0.8147231287509145,0.8278095238095238,0.6039049447486334,0.4057242578158373,5.75,
363627,credit_card_clients_default,grande,binario,autogluon_default,test,0.7887678172836403,0.8224444444444444,0.5957920490452888,0.4236504149077401,58.65,
363627,credit_card_clients_default,grande,binario,autogluon_default,train,0.9429469003629444,0.8490952380952381,0.6539508259866891,0.3170622856831164,58.65,
363627,credit_card_clients_default,grande,binario,autogluon_extreme,test,0.7898106753611396,0.8222222222222222,0.5953468023610687,0.4229938232522033,1557.47,
363627,credit_card_clients_default,grande,binario,autogluon_extreme,train,0.8890877493081879,0.8344285714285714,0.6230593660704605,0.3666321075159588,1557.47,
363613,Amazon_employee_access,grande,binario,lightgbm,test,0.8144133730089005,0.9443596785677958,0.2442878140571264,0.17427884352827,4.59,
363613,Amazon_employee_access,grande,binario,lightgbm,train,0.9610776574600112,0.9493417037230796,0.3629355682671853,0.1310367118233854,4.59,
363613,Amazon_employee_access,grande,binario,catboost,test,0.805991391398761,0.9468009358152782,0.4117472779654391,0.1716537881257749,30.0,
363613,Amazon_employee_access,grande,binario,catboost,train,0.97622309576111,0.9642514604586276,0.638923549999214,0.0980162386636636,30.0,
363613,Amazon_employee_access,grande,binario,xgboost,test,0.8227197016818348,0.9460889024514292,0.3078142967385638,0.1674327719078686,4.8,
363613,Amazon_employee_access,grande,binario,xgboost,train,0.9769753934758004,0.954660388874357,0.4790490586474211,0.1125854195027847,4.8,
363613,Amazon_employee_access,grande,binario,autogluon_default,test,0.8803769128274761,0.9537178313498118,0.5338089072671864,0.1407609816855961,178.02,
363613,Amazon_employee_access,grande,binario,autogluon_default,train,0.9970798220647514,0.9750632138808965,0.7683236292007675,0.0655609994313068,178.02,
363613,Amazon_employee_access,grande,binario,autogluon_extreme,test,0.879984129267157,0.953310955141898,0.5239489501120267,0.1407733747622164,4180.11,
363613,Amazon_employee_access,grande,binario,autogluon_extreme,train,0.9963993932695148,0.9716627430464732,0.7291536738117889,0.0686777900048131,4180.11,
363618,bank-marketing,grande,binario,lightgbm,test,0.7661642912620961,0.8949424948392805,0.4038586842035471,0.30105800275773,4.49,
363618,bank-marketing,grande,binario,lightgbm,train,0.7797322855470037,0.893891996081777,0.3934773648282136,0.2975029438059022,4.49,
363618,bank-marketing,grande,binario,catboost,test,0.7697155475320556,0.8961220878796815,0.4304487584446202,0.2984181569572051,28.56,
363618,bank-marketing,grande,binario,catboost,train,0.79471891852861,0.8977786204063576,0.4381168922687448,0.2881677685852166,28.56,
363618,bank-marketing,grande,binario,xgboost,test,0.7685040783114075,0.8961220878796815,0.424037462442332,0.2985890660803255,4.63,
363618,bank-marketing,grande,binario,xgboost,train,0.7863440419307858,0.8955035232407496,0.4196057344742016,0.2933063620911154,4.63,
363618,bank-marketing,grande,binario,autogluon_default,test,0.7700337377368796,0.8956797404895311,0.4267920759685074,0.2984652379909974,79.18,
363618,bank-marketing,grande,binario,autogluon_default,train,0.9176943084640192,0.8983157961260151,0.4412172705907166,0.2506855952110482,79.18,
363618,bank-marketing,grande,binario,autogluon_extreme,test,0.7696150871821695,0.8959746387496313,0.4240017284463606,0.2986134635621161,1959.91,
363618,bank-marketing,grande,binario,autogluon_extreme,train,0.8719490530861588,0.8959143046734288,0.4212578218731083,0.2684957248226843,1959.91,
363616,APSFailure,grande,binario,lightgbm,test,0.9911720759734324,0.9948684210526316,0.8848729182926357,0.0333728630184302,21.91,
363616,APSFailure,grande,binario,lightgbm,train,1.0,1.0,1.0,5.243233139466674e-07,21.91,
363616,APSFailure,grande,binario,catboost,test,0.9931094978065572,0.9937719298245614,0.8611179664569893,0.0197026006393316,159.33,
363616,APSFailure,grande,binario,catboost,train,0.9941660970823708,0.996748120300752,0.912481674675384,0.0144393173310099,159.33,
363616,APSFailure,grande,binario,xgboost,test,0.9916002049468248,0.9948245614035088,0.8862019960327441,0.0174261257008365,38.56,
363616,APSFailure,grande,binario,xgboost,train,0.9988134198890743,0.9981015037593984,0.9525607520074152,0.0086112201734105,38.56,
363616,APSFailure,grande,binario,autogluon_default,test,0.9947039502784952,0.9946491228070176,0.8807146244112065,0.0169036279360494,216.61,
363616,APSFailure,grande,binario,autogluon_default,train,0.9999716524838635,0.9991353383458648,0.9758240653100404,0.005994613393739,216.61,
363616,APSFailure,grande,binario,autogluon_extreme,test,0.9940619194401994,0.994561403508772,0.8614646245659082,0.0174234926999916,6612.9,
363616,APSFailure,grande,binario,autogluon_extreme,train,0.9999817709170428,0.9984022556390978,0.9553821811141762,0.0076628488269906,6612.9,
363630,Diabetes130US,grande,binario,lightgbm,test,0.6731515133666865,0.9123788217747948,0.0690413321360563,0.2802620934014057,63.91,
363630,Diabetes130US,grande,binario,lightgbm,train,0.7907827444620683,0.9127681674723344,0.0940924097227985,0.2576127611598984,63.91,
363630,Diabetes130US,grande,binario,catboost,test,0.6649175149327161,0.9120525727069352,0.023014365447458,0.2835681165941116,43.59,
363630,Diabetes130US,grande,binario,catboost,train,0.7166450463912959,0.9122288362430586,0.0499716150984787,0.2744460047927545,43.59,
363630,Diabetes130US,grande,binario,xgboost,test,0.6698569936908407,0.9120525727069352,0.023014365447458,0.2823457381137679,14.93,
363630,Diabetes130US,grande,binario,xgboost,train,0.7116208538836579,0.9121289600894892,0.0369064836547025,0.2749209085974149,14.93,
363630,Diabetes130US,grande,binario,autogluon_default,test,0.6826387469337695,0.9120991797166292,0.0325472277452059,0.2792569584454793,378.37,
363630,Diabetes130US,grande,binario,autogluon_default,train,0.9677392923699908,0.9127082417801926,0.0891376265028961,0.2179623472708102,378.37,
363630,Diabetes130US,grande,binario,autogluon_extreme,test,,,,,0.0,RAM insuficiente: 3.9 GB disponíveis
363699,SDSS17,grande,multiclasse,lightgbm,test,0.9959555359391696,0.9763836692859584,0.9660639919394276,0.0768239226895314,14.36,
363699,SDSS17,grande,multiclasse,lightgbm,train,0.997143171541017,0.9789153870088037,0.9691063091464792,0.067071530882509,14.36,
363699,SDSS17,grande,multiclasse,catboost,test,0.9960132312078992,0.9750170823368636,0.966162028414828,0.0798206349242883,56.49,
363699,SDSS17,grande,multiclasse,catboost,train,0.9976472178666472,0.980397898859747,0.9720860871889448,0.0636267807425974,56.49,
363699,SDSS17,grande,multiclasse,xgboost,test,0.9960260769534348,0.9768534335497095,0.9679426896152412,0.0753913647980589,21.58,
363699,SDSS17,grande,multiclasse,xgboost,train,0.99873062425299,0.9842048428720463,0.976844499239534,0.0491824003465405,21.58,
363699,SDSS17,grande,multiclasse,autogluon_default,test,0.9962657850205252,0.9784762555517594,0.9698907694582004,0.0732967068587799,489.59,
363699,SDSS17,grande,multiclasse,autogluon_default,train,0.999691394070811,0.9851931841060088,0.9778184424302604,0.0346790369030843,489.59,
363699,SDSS17,grande,multiclasse,autogluon_extreme,test,,,,,0.0,RAM insuficiente: 4.0 GB disponíveis
363628,customer_satisfaction_in_airline,grande,binario,lightgbm,test,0.993908806977322,0.957114259316292,0.9577388624556148,0.0969147943411132,12.27,
363628,customer_satisfaction_in_airline,grande,binario,lightgbm,train,0.9996423433717948,0.9895507941396454,0.9898035070330417,0.0421152599741299,12.27,
363628,customer_satisfaction_in_airline,grande,binario,catboost,test,0.9934904796034694,0.9565239708448824,0.9571549520565183,0.1036754791985999,44.89,
363628,customer_satisfaction_in_airline,grande,binario,catboost,train,0.9968321999153524,0.9683224074970302,0.9688705787657914,0.0818057209219677,44.89,
363628,customer_satisfaction_in_airline,grande,binario,xgboost,test,0.9937432604318488,0.9564213119802896,0.956960316183984,0.0994144035430828,15.79,
363628,customer_satisfaction_in_airline,grande,binario,xgboost,train,0.9999298007615752,0.9965352633199877,0.9966388546597348,0.0298479070869057,15.79,
363628,customer_satisfaction_in_airline,grande,binario,autogluon_default,test,0.994511011447973,0.9599373780925984,0.96068879112794,0.0927199367607741,1000.65,
363628,customer_satisfaction_in_airline,grande,binario,autogluon_default,train,0.9984981480825936,0.9766707730212504,0.9773388622557764,0.0607321865311322,1000.65,
363628,customer_satisfaction_in_airline,grande,binario,autogluon_extreme,test,,,,,0.0,RAM insuficiente: 4.0 GB disponíveis
363630,Diabetes130US,grande,binario,autogluon_extreme,test,,,,,0.0,RAM insuficiente: 5.6 GB disponíveis
363699,SDSS17,grande,multiclasse,autogluon_extreme,test,,,,,0.0,RAM insuficiente: 5.6 GB disponíveis
363682,Is-this-a-good-customer,medio,binario,mambular,test,0.6529864554807194,0.8858800773694391,0.0,0.3406446291828517,69.16,
363682,Is-this-a-good-customer,medio,binario,mambular,train,0.7323714775388691,0.8864013266998342,0.0,0.3216145826622051,69.16,
363684,Marketing_Campaign,medio,binario,mambular,test,0.8188986013986014,0.8630952380952381,0.5617623368266362,0.3401019119593351,150.55,
363684,Marketing_Campaign,medio,binario,mambular,train,0.9017029946565178,0.9049744897959183,0.6819923731594291,0.2524779295753816,150.55,
363700,seismic-bumps,medio,binario,mambular,test,0.7208924949290062,0.9342783505154639,0.0,0.22220702308442325,106.83,
363700,seismic-bumps,medio,binario,mambular,train,0.7742684995845585,0.9341814159292036,0.0,0.21052035684388426,106.83,
363702,splice,medio,multiclasse,mambular,test,0.995725873831521,0.9665621734587252,0.9660209600099805,0.11034017072208892,930.23,
363702,splice,medio,multiclasse,mambular,train,0.9976832609767182,0.9758172861621137,0.9744572016757113,0.07495336073141542,930.23,
363704,students_dropout_and_academic_success,medio,multiclasse,mambular,test,0.8604723248248932,0.7650602409638554,0.6153789586612756,0.5915754966069046,517.86,
363704,students_dropout_and_academic_success,medio,multiclasse,mambular,train,0.8924682682604949,0.791343669250646,0.6640174196746988,0.5185928066560967,517.86,
363623,churn,medio,binario,mambular,test,0.8808705906480722,0.916,0.6985533803988153,0.25413953023560953,264.51,
363623,churn,medio,binario,mambular,train,0.9464925460932117,0.9314285714285714,0.7525888807056196,0.18028184331761973,264.51,
363694,polish_companies_bankruptcy,medio,binario,mambular,test,0.9067553584626755,0.9385222786238014,0.5588103719341893,0.15875738908737333,1752.42,
363694,polish_companies_bankruptcy,medio,binario,mambular,train,0.9526295307479976,0.9572153734590283,0.6884796682445569,0.11843973974539379,1752.42,
363706,taiwanese_bankruptcy_prediction,medio,binario,mambular,test,0.9546985001530456,0.9711632453567938,0.45975133348802366,0.07721814891775303,5121.21,
363706,taiwanese_bankruptcy_prediction,medio,binario,mambular,train,0.957260102962636,0.970668342761366,0.4181282466988766,0.07600558073628806,5121.21,
363676,heloc,grande,binario,mambular,test,0.7651168091168092,0.7004461440407903,0.6994459694820353,0.5832144686853273,505.1,
363676,heloc,grande,binario,mambular,train,0.8146302389052978,0.7341893183991258,0.7321408395898984,0.5266620983538307,505.1,
363712,jm1,grande,binario,mambular,test,0.7299938486971732,0.8156766687078996,0.3302688250565075,0.435755361193449,567.62,
363712,jm1,grande,binario,mambular,train,0.7366228072596556,0.8179551122194514,0.34018396789724326,0.43192720994595807,567.62,
363632,E-CommereShippingData,grande,binario,mambular,test,0.7431882762839032,0.6690909090909091,0.6797376991781163,0.5081789365979837,332.12,
363632,E-CommereShippingData,grande,binario,mambular,train,0.7737275112745954,0.6973632939342772,0.7095116207718161,0.497483258798454,332.12,
363691,online_shoppers_intention,grande,binario,mambular,test,,,,,0.48,SimpleImputer does not support data with dtype bool. Please provide either a numeric array (with a floating point or integer dtype) or categorical data represented either as an array with integer dtype or an array of string values with an object dtype.
